ID linked to 4745 data,NewSecId,HomogeneousSectionID,LEN_Gz,LEN_YR,Constant,Length,AADT,MCV,ArtVeh,SP,HSP,MSP,LSP,M_Curve,S_Curve,VS_Curve,Curve,Curve50,L_Ter,Roll_Ter,Mt_Ter,Nlanes,Lwidth,F_W,FW_RS,FW_US,Median,ATLM,M,US,UD,RS,RD,G_NG,Headon
137,443,443,1.8,18,1,1.8,10523,53,64,60,0,1,0,0,0,0,0,0,1,0,0,2,3.5,10.4,0,10.4,0,0,0,1,0,0,0,G,0
490,990,990,1,10,1,1,284,15,11,60,0,1,0,1,1,0,1,0,1,0,0,2,3,10.3,0,10.3,0,0,0,1,0,0,0,G,0
2378,4409,4409,2.8,28,1,2.8,6677,464,435,100,1,0,0,0,0,0,0,0,1,1,0,2,3.5,10.1,10.1,0,0,0,0,0,0,1,0,G,0
1258,3336,3336,1.4,14,1,1.4,81,7,4,100,1,0,0,1,0,0,1,0,1,0,0,2,2,5.9,5.9,0,0,0,0,0,0,1,0,G,0
3531,5227,5227,1.4,14,1,1.4,3821,119,176,100,1,0,0,1,0,0,1,1,1,0,0,2,3.5,9.8,9.8,0,0,0,0,0,0,1,0,G,0
2576,4550.01,4550,10,100,1,83.5,334,33,23,110,1,0,0,1,0,0,1,0,1,0,0,2,3.5,8.1,8.1,0,0,0,0,0,0,1,0,G,0
2533,4523.04,4523,6.8,68,1,36.8,1519,239,142,110,1,0,0,0,0,0,0,0,1,1,0,2,3.5,9.4,9.4,0,0,0.003189981,0,0,0,1,0,G,0
2312,4371,4371,1.7,17,1,1.7,5234,92,116,60,0,1,0,1,1,0,1,0,1,0,0,2,3.5,8.6,0,8.6,0,0,0,1,0,0,0,G,0
2608,4578.01,4578,10,100,1,12.5,1538,59,65,100,1,0,0,1,0,0,1,0,1,1,0,2,3.1,8.7,8.7,0,0,0,0,0,0,1,0,G,0
3041,4861.05,4861,10,100,1,60.7,1236,114,52,80,0,1,0,1,0,0,1,0,1,1,0,2,3.4,9.4,9.4,0,0,0.050373322,0,0,0,1,0,G,0
1170,2956,2956,1.1,5.5,1,1.1,89,16,6,80,0,1,0,1,0,0,1,1,1,0,0,2,3.5,8,8,0,0,0,0,0,0,1,0,G,0
2981,4841.05,4841,10,100,1,91.9,610,95,65,100,1,0,0,1,0,0,1,0,1,1,1,2,3.5,9.1,9.1,0,0,0.133398849,0,0,0,1,0,G,0
213,521.02,521,10,100,1,24.14,234,23,28,100,1,0,0,1,1,0,1,0,1,0,0,2,2.9,7.8,7.8,0,0,0,0,0,0,1,0,G,0
2624,4590,4590,1.2,12,1,1.2,44860,15,329,80,0,1,0,1,1,0,1,0,1,0,0,4,3.8,21.4,0,0,1,0,0,0,1,0,0,G,0
1062,2387,2387,1.43,12.87,1,1.43,14095,52,198,100,1,0,0,0,0,0,0,0,0,1,0,3,3.5,15.5,0,0,0,0,1,0,0,0,0,G,0
1782,4086,4086,0.7,7,1,0.7,4933,245,278,80,0,1,0,0,0,0,0,0,1,0,0,2,3.3,9.9,0,9.9,0,0,0,1,0,0,0,G,0
2211,4314,4314,1.63,16.3,1,1.63,1533,25,35,60,0,1,0,0,0,0,0,0,1,0,0,2,3.5,8.3,0,8.3,1,0,0,1,0,0,0,G,0
3130,4921,4921,1.1,11,1,3.7,6120,29,158,100,1,0,0,0,0,0,0,0,1,1,1,2,3.5,10,10,0,0,0,0,0,0,1,0,G,0
1108,2862,2862,1.8,18,1,1.8,144,2,8,100,1,0,0,1,0,0,1,0,1,0,0,1,3.6,7.8,7.8,0,0,0,0,0,0,1,0,G,0
1221,3162.01,3162,10,100,1,19.27,60,5,2,100,1,0,0,0,0,0,0,0,1,0,0,2,2.8,8.2,8.2,0,0,0,0,0,0,1,0,G,0
1424,3544.08,3544,10,100,1,113.9,81,2,3,100,1,0,0,1,0,0,1,0,1,1,0,1,3.8,7.2,7.2,0,0,0,0,0,0,1,0,G,0
3129,4911.07,4911,6.82,68.2,1,66.82,256,26,14,100,1,0,0,0,0,0,0,0,1,0,0,2,3.1,9.2,9.2,0,0,0,0,0,0,1,0,G,0
1168,2954.04,2954,8.8,88,1,38.8,89,16,6,100,1,0,0,1,0,0,1,0,1,0,0,2,3.5,7.9,7.9,0,0,0,0,0,0,1,0,G,0
256,591,591,1.2,12,1,1.2,6353,54,130,60,0,1,0,0,1,0,1,0,1,0,0,2,3.6,9,0,9,0,0,0,1,0,0,0,G,0
400,923.08,923,0.4,4,1,70.4,1181,102,53,100,1,0,0,1,1,0,1,0,1,1,0,2,3.3,8.9,8.9,0,0,0,0,0,0,1,0,G,0
909,2048,2048,0.9,9,1,0.9,3050,94,98,100,1,0,0,1,0,0,1,0,0,1,0,2,3.5,9,9,0,0,0,0,0,0,1,0,G,0
642,1275,1275,1,10,1,1,622,15,21,100,1,0,0,1,0,0,1,0,1,0,0,2,3,9,9,0,0,0,0,0,0,1,0,G,0
4380,5609.03,5609,5.5,55,1,25.5,16,2,1,80,0,1,0,1,0,0,1,0,1,0,0,2,3.1,9.5,9.5,0,0,0,0,0,0,1,0,G,0
2675,4643,4643,0.7,7,1,0.7,1068,50,67,70,0,1,0,1,1,0,1,0,0,1,0,2,3.5,9.3,0,9.3,0,0,0,1,0,0,0,G,0
2199,4312.04,4312,10,100,1,133.5,420,94,26,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,8.6,8.6,0,0,0,0,0,0,1,0,G,0
1314,3430.02,3430,10,100,1,53.3,501,14,14,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,8.4,8.4,0,0,0,0,0,0,1,0,G,0
1060,2385,2385,1.29,11.61,1,1.29,7792,28,76,80,0,1,0,1,0,0,1,0,1,1,0,2,4,14.6,0,0,1,0,1,0,0,0,0,G,0
388,913,913,0.6,6,1,1.9,787,88,35,100,1,0,0,1,0,0,1,0,1,0,0,2,3,8,8,0,0,0,0,0,0,1,0,G,0
3704,5334.21,5334,10,100,1,378.4,72,9,6,100,1,0,0,1,1,0,1,0,1,0,0,1,3.9,6.6,6.6,0,0,0,0,0,0,1,0,G,0
4507,5633.09,5633,10,100,1,175.9,110,5,6,100,1,0,0,1,0,0,1,0,1,1,0,1,3.8,7.5,7.5,0,0,0,0,0,0,1,0,G,0
2713,4689,4689,0.8,8,1,0.8,18578,26,158,60,0,1,0,1,0,0,1,0,1,1,0,4,3.5,20.8,0,0,1,0,0,0,1,0,0,G,0
3811,5357.01,5357,10,100,1,53.2,761,55,29,100,1,0,0,1,0,1,1,0,1,1,1,2,3.2,8.5,8.5,0,0,0,0,0,0,1,0,G,0
865,1982,1982,0.74,7.4,1,0.74,95,6,5,80,0,1,0,1,0,0,1,0,1,0,0,2,3.9,9.4,0,9.4,0,0,0,1,0,0,0,G,0
2728,4703.02,4703,10,100,1,46.6,4959,86,176,100,1,0,0,1,1,0,1,0,1,1,0,2,3.4,10.1,10.1,0,0,0.013664666,0,0,0,1,0,G,0
2515,4514.02,4514,10,100,1,41.6,3025,366,202,110,1,0,0,1,0,0,1,0,1,1,0,2,3.5,10.3,10.3,0,0,0.003706239,0,0,0,1,0,G,0
556,1153,1153,1.5,15,1,1.5,1309,32,38,60,0,1,0,0,0,0,0,0,1,0,0,2,3,9.5,0,9.5,0,0,0,1,0,0,0,G,0
249,565.01,565,10,100,1,36.6,931,5,19,80,0,1,0,1,1,0,1,0,1,1,1,2,3.1,8.5,8.5,0,0,0,0,0,0,1,0,G,0
312,730.02,730,10,100,1,23.7,4090,40,100,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,8.8,8.8,0,0,0,0,0,0,1,0,G,0
197,506,506,0.679,6.79,1,0.679,9997,10,43,60,0,1,0,1,0,0,1,0,0,1,0,2,3.5,7.8,0,7.8,0,0,0,1,0,0,0,G,0
2921,4801,4801,0.9,9,1,0.9,10189,220,331,80,0,1,0,0,0,0,0,1,1,0,0,2,3.5,9,9,0,0,0,0,0,0,1,0,G,0
1512,3760.1,3760,10,100,1,184.88,33,2,1,100,1,0,0,1,0,0,1,0,1,0,0,2,3.3,8.9,8.9,0,0,0,0,0,0,1,0,G,0
3006,4850.01,4850,10,100,1,30.1,893,67,79,100,1,0,0,0,0,0,0,0,1,0,0,2,3.3,9.6,9.6,0,0,0,0,0,0,1,0,G,0
3458,5155,5155,1.07,10.7,1,1.07,961,22,52,50,0,1,0,1,1,0,1,1,1,0,0,1,4,7.2,0,7.2,1,0,0,1,0,0,0,G,0
1360,3511,3511,5.5,55,1,5.5,83,2,5,100,1,0,0,0,0,0,0,1,1,0,0,2,3,8,8,0,0,0,0,0,0,1,0,G,0
1481,3653,3653,5.3,53,1,5.3,645,2,11,100,1,0,0,1,0,0,1,1,1,1,0,2,3.2,8,8,0,0,0,0,0,0,1,0,G,0
417,940.02,940,10,100,1,24.87,128,31,8,100,1,0,0,1,1,0,1,0,1,0,0,2,3.3,8.3,8.3,0,0,0,0,0,0,1,0,G,0
4516,5633.18,5633,5.9,59,1,175.9,110,5,6,100,1,0,0,1,0,0,1,0,1,1,0,1,3.8,7.5,7.5,0,0,0,0,0,0,1,0,G,0
2644,4610,4610,1.1,11,1,1.1,6498,24,60,80,0,1,0,1,1,0,1,1,0,0,1,2,3.4,8.3,8.3,0,0,0,0,0,0,1,0,G,0
232,543,543,0.6,6,1,0.6,11558,28,114,100,1,0,0,1,0,0,1,0,0,1,0,4,3.5,17,0,0,1,0,0,0,0,0,1,G,0
2530,4523.01,4523,10,100,1,36.8,1519,239,142,110,1,0,0,0,0,0,0,0,1,1,0,2,3.5,9.4,9.4,0,0,0.003189981,0,0,0,1,0,G,0
3005,4849,4849,1.3,13,1,1.3,893,67,79,60,0,1,0,0,0,0,0,0,1,0,0,2,3.5,10.6,0,10.6,0,0,0,1,0,0,0,G,0
1316,3430.04,3430,10,100,1,53.3,501,14,14,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,8.4,8.4,0,0,0,0,0,0,1,0,G,0
3136,4925,4925,0.737,7.37,1,0.737,7838,3,229,60,0,1,0,0,0,0,0,0,1,0,0,2,3.4,9.7,0,9.7,0,0,0,1,0,0,0,G,0
705,1331.05,1331,10,100,1,74,104,16,8,100,1,0,0,1,0,0,1,0,1,1,0,2,3.3,7.8,7.8,0,0,0,0,0,0,1,0,G,0
4184,5545,5545,1.1,11,1,1.1,122,12,14,100,1,0,0,1,0,0,1,0,1,1,0,2,3.3,8.6,8.6,0,0,0,0,0,0,1,0,G,0
3804,5355.05,5355,10,60,1,82.09,37,2,4,100,1,0,0,1,0,0,1,0,1,0,0,1,3.9,7.6,7.6,0,0,0,0,0,0,1,0,G,0
1636,3989,3989,0.7,7,1,0.7,6839,380,390,80,0,1,0,1,0,0,1,0,1,1,0,2,3.2,8.2,0,8.2,0,0,0,1,0,0,0,G,0
2025,4257.11,4257,1.8,18,1,101.8,447,79,33,110,1,0,0,1,0,0,1,0,1,0,0,2,3.5,9.5,9.5,0,0,0,0,0,0,1,0,G,0
4694,5719.12,5719,10,100,1,355.305,81,8,6,110,1,0,0,1,1,0,1,0,1,1,0,1,3.7,7.5,7.5,0,0,0,0,0,0,1,0,G,0
808,1859,1859,0.9,9,1,0.9,7345,119,148,60,0,1,0,1,0,0,1,0,1,0,0,2,3.7,11.1,0,11.1,0,0,0,1,0,0,0,G,0
2925,4805,4805,1.2,12,1,1.2,4270,38,119,60,0,1,0,0,0,0,0,0,1,0,0,2,3.5,10.3,0,10.3,0,0,0,1,0,0,0,G,0
925,2123,2123,0.775,7.75,1,0.775,21176,3,248,80,0,1,0,1,0,0,1,1,1,1,0,2,3.5,11.4,0,0,0,0,0,0,1,0,0,G,0
1982,4244.09,4244,6.4,64,1,86.4,337,97,25,110,1,0,0,0,0,0,0,0,1,1,0,2,3.5,8.4,8.4,0,0,0,0,0,0,1,0,G,0
116,397,397,5.5,55,1,5.5,2934,25,68,100,1,0,0,0,0,0,0,0,1,0,0,2,3.2,9.5,9.5,0,0,0,0,0,0,1,0,G,0
531,1001.19,1001,10,100,1,201.23,98,9,7,100,1,0,0,1,0,0,1,0,1,1,0,2,3.2,8.3,8.3,0,0,0,0,0,0,1,0,G,0
638,1271,1271,1.1,11,1,1.1,429,6,16,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,10,10,0,0,0,0,0,0,1,0,G,0
4397,5612.13,5612,10,100,1,187.89,45,3,6,100,1,0,0,1,1,0,1,0,1,0,0,1,3.5,6,6,0,0,0,0,0,0,1,0,G,0
962,2199.02,2199,10,100,1,85.6,78,2,3,80,0,1,0,1,0,0,1,0,1,0,0,1,3.8,7.7,7.7,0,0,0,0,0,0,1,0,G,0
1856,4140,4140,5.907,29.535,1,5.907,21352,230,367,100,1,0,0,0,0,0,0,0,1,1,0,4,3.5,22,0,0,1,0,1,0,0,0,0,G,0
889,1996,1996,1.1,11,1,1.1,16927,2,46,60,0,1,0,1,1,0,1,0,1,0,0,4,3.5,20,0,0,1,0,0,0,1,0,0,G,0
2833,4753,4753,1.1,11,1,1.1,1567,20,53,100,1,0,0,0,0,0,0,0,1,0,0,2,3.3,9.1,9.1,0,0,0,0,0,0,1,0,G,0
990,2206.06,2206,10,100,1,102.71,34,1,2,100,1,0,0,1,0,0,1,0,1,0,0,2,3.3,9.4,9.4,0,0,0,0,0,0,1,0,G,0
4270,5583.04,5583,10,100,1,76.3,264,14,17,100,1,0,0,1,1,0,1,0,1,1,1,2,3.5,8.5,8.5,0,0,0,0,0,0,1,0,G,0
2835,4754.02,4754,10,100,1,109.9,393,58,33,100,1,0,0,0,0,0,0,0,1,0,0,2,3.5,8.8,8.8,0,0,0,0,0,0,1,0,G,0
4562,5645,5645,1.1,11,1,1.1,869,29,20,80,0,1,0,0,0,0,0,0,1,0,0,2,3.5,9,0,9,0,0,0,1,0,0,0,G,0
1748,4055,4055,1.2,12,1,1.2,7087,384,353,100,1,0,0,0,0,0,0,0,0,1,1,2,3.4,10.7,10.7,0,0,0,0,0,0,1,0,G,0
3397,5106,5106,0.8,8,1,0.8,4442,30,120,100,1,0,0,0,0,0,0,0,1,0,0,2,3,9,9,0,0,0,0,0,0,1,0,G,0
1120,2869.02,2869,6.96,69.6,1,16.96,170,20,6,100,1,0,0,1,0,0,1,0,1,0,0,2,3.2,8.8,8.8,0,0,0,0,0,0,1,0,G,0
4210,5561.05,5561,10,100,1,62.5,145,7,7,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,8.7,8.7,0,0,0,0,0,0,1,0,G,0
3800,5355.01,5355,10,60,1,82.09,37,2,4,100,1,0,0,1,0,0,1,0,1,0,0,1,3.9,7.6,7.6,0,0,0,0,0,0,1,0,G,0
2068,4274,4274,0.6,6,1,0.6,327,60,24,60,0,1,0,0,1,0,1,0,1,0,0,2,3.9,11.5,0,11.5,0,0,0,1,0,0,0,G,0
4048,5462.02,5462,10,100,1,36.5,31,3,2,100,1,0,0,1,0,0,1,0,1,0,0,1,6.7,8.6,8.6,0,0,0,0,0,0,1,0,G,0
2955,4830,4830,1.1,11,1,1.1,719,93,46,60,0,1,0,1,0,0,1,0,1,0,0,2,3.5,10.5,0,10.5,0,0,0,1,0,0,0,G,0
3330,5036.04,5036,1,10,1,31,227,19,18,100,1,0,0,1,0,0,1,0,1,0,0,2,3.4,8.5,8.5,0,0,0,0,0,0,1,0,G,0
1089,2520,2520,1,10,1,1,5003,14,77,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,9,9,0,0,0,0,0,0,1,0,G,0
4385,5612.01,5612,10,100,1,187.89,45,3,6,100,1,0,0,1,1,0,1,0,1,0,0,1,3.5,6,6,0,0,0,0,0,0,1,0,G,0
3969,5442.05,5442,10,100,1,73.1,44,4,3,100,1,0,0,1,0,0,1,0,1,1,0,1,3.6,6.3,6.3,0,0,0,0,0,0,1,0,G,0
1880,4159,4159,1.488,14.88,1,1.488,6879,210,309,60,0,1,0,0,0,0,0,0,1,0,0,2,3.6,11.1,0,11.1,0,0,0,1,0,0,0,G,0
4194,5552.02,5552,10,100,1,38.7,145,7,7,100,1,0,0,1,0,0,1,0,1,1,0,2,3.4,8.7,8.7,0,0,0,0,0,0,1,0,G,0
4013,5455.08,5455,10,100,1,328.9,165,16,14,100,1,0,0,1,1,0,1,0,1,1,0,2,3.5,8.2,8.2,0,0,0,0,0,0,1,0,G,0
2959,4832.03,4832,1.5,15,1,21.5,719,93,46,100,1,0,0,0,0,0,0,1,1,1,0,2,3.4,8.7,8.7,0,0,0.102931314,0,0,0,1,0,G,0
56,157,157,4.39,43.9,1,4.39,27939,106,248,100,1,0,0,0,0,0,0,0,1,0,0,2,3.5,10.1,10.1,0,0,0.217931621,0,0,0,1,0,G,0
3997,5452.14,5452,10,100,1,173.818,164,5,7,100,1,0,0,1,0,0,1,0,1,1,0,2,3.5,8.8,8.8,0,0,0,0,0,0,1,0,G,0
3712,5334.29,5334,10,100,1,378.4,72,9,6,100,1,0,0,1,1,0,1,0,1,0,0,1,3.9,6.6,6.6,0,0,0,0,0,0,1,0,G,0
3935,5416,5416,1.1,11,1,1.1,42,4,2,100,1,0,0,1,0,0,1,1,1,0,0,2,3.5,8,8,0,0,0,0,0,0,1,0,G,0
3413,5120,5120,0.976,9.76,1,0.976,3368,112,151,50,0,1,0,1,0,0,1,1,1,1,0,2,3.5,9.1,0,9.1,0,0,0,1,0,0,0,G,0
2359,4392,4392,1.069004525,10.69004525,1,1.35,20604,819,786,100,1,0,0,0,0,0,0,0,1,1,0,2,3.5,12.8,0,0,1,0,1,0,0,0,0,G,0
967,2199.07,2199,10,100,1,85.6,78,2,3,80,0,1,0,1,0,0,1,0,1,0,0,1,3.8,7.7,7.7,0,0,0,0,0,0,1,0,G,0
4242,5574.14,5574,10,100,1,146.3,161,12,12,110,1,0,0,1,0,0,1,0,1,1,0,2,3.3,8.4,8.4,0,0,0,0,0,0,1,0,G,0
4581,5649.04,5649,10,100,1,77.7,203,13,76,100,1,0,0,1,1,0,1,0,1,1,1,2,3.5,8.5,8.5,0,0,0,0,0,0,1,0,G,0
3823,5364.01,5364,10,100,1,57.519,54,2,2,100,1,0,0,0,0,0,0,0,1,1,0,2,4.1,10.4,10.4,0,0,0,0,0,0,1,0,G,0
2953,4829.03,4829,10,100,1,35.1,719,93,46,100,1,0,0,1,1,0,1,0,1,1,0,2,3.5,8.7,8.7,0,0,0.158421307,0,0,0,1,0,G,0
2665,4633,4633,1.2,12,1,1.2,1387,71,92,100,1,0,0,1,0,0,1,0,0,1,0,2,3.5,9.4,9.4,0,0,1,0,0,0,1,0,G,0
408,928,928,1.48,14.8,1,1.48,611,69,31,100,1,0,0,1,0,0,1,1,1,0,0,2,3.1,8.7,8.7,0,0,0,0,0,0,1,0,G,0
4029,5455.24,5455,10,100,1,328.9,165,16,14,100,1,0,0,1,1,0,1,0,1,1,0,2,3.5,8.2,8.2,0,0,0,0,0,0,1,0,G,0
1055,2374,2374,1.455,14.55,1,1.455,21168,255,1541,60,0,1,0,1,0,0,1,1,1,0,0,4,3.4,17.1,0,17.1,1,0,0,1,0,0,0,G,0
1569,3929.03,3929,10,100,1,30.5,107302,725,2874,100,1,0,0,0,0,0,0,0,1,1,0,6,3.5,29.6,0,0,1,0,1,0,0,0,0,G,0
2777,4733.12,4733,7.1,71,1,117.1,192,51,21,110,1,0,0,1,0,0,1,0,1,0,0,2,3.5,8.2,8.2,0,0,0,0,0,0,1,0,G,0
4741,5780,5780,1.51,4.53,1,1.51,54694,277,941,60,0,1,0,1,0,0,1,0,1,1,0,4,3.5,17.4,0,0,1,0,0,0,1,0,0,G,0
3744,5345.03,5345,10,100,1,68.8,62,13,4,100,1,0,0,1,1,0,1,0,1,0,0,2,3.3,9,9,0,0,0,0,0,0,1,0,G,0
1850,4134,4134,0.698,1.396,1,0.698,13335,294,361,80,0,1,0,0,0,0,0,0,1,0,0,4,3.6,21,0,0,1,0,0,0,0,0,1,G,0
1541,3812,3812,2,20,1,2,2046,6,12,60,0,1,0,1,0,0,1,0,1,0,0,2,3.2,9.8,0,9.8,0,0,0,1,0,0,0,G,0
2619,4585,4585,5.3,53,1,5.3,34606,31,167,60,0,1,0,1,0,0,1,0,1,1,0,4,3.4,17,0,0,1,0,0,0,1,0,0,G,0
4593,5652,5652,2,20,1,2,38,2,4,100,1,0,0,1,1,0,1,0,1,0,0,1,7.3,7.5,7.5,0,0,0,0,0,0,1,0,G,0
3444,5142,5142,1.9,19,1,1.9,974,28,60,100,1,0,0,1,0,0,1,1,1,1,0,2,3.2,7.8,7.8,0,0,0.099722992,0,0,0,1,0,G,0
3653,5322,5322,0.752,7.52,1,0.752,1109,64,50,50,0,1,0,0,0,1,1,0,1,0,0,2,3.3,8.8,0,8.8,0,0,0,1,0,0,0,G,0
3406,5113.05,5113,6,60,1,46,1536,83,105,100,1,0,0,1,0,0,1,0,1,1,0,2,3.4,9.1,9.1,0,0,0.028176082,0,0,0,1,0,G,0
2480,4487,4487,0.8,8,1,0.8,8436,556,373,100,1,0,0,0,0,0,0,0,0,1,0,2,3.5,10.8,10.8,0,0,0,0,0,0,1,0,G,0
4160,5524.15,5524,10,100,1,154.7,136,16,11,100,1,0,0,1,1,1,1,0,1,1,0,2,3.4,8.8,8.8,0,0,0,0,0,0,1,0,G,0
3609,5290.02,5290,1.3,13,1,11.3,3410,63,94,100,1,0,0,1,0,0,1,0,1,1,0,2,3,8.5,8.5,0,0,0,0,0,0,1,0,G,0
1184,3110.02,3110,10,100,1,32.7,119,11,14,100,1,0,0,1,1,0,1,0,1,1,0,2,3.5,8.6,8.6,0,0,0,0,0,0,1,0,G,0
2377,4408,4408,1,10,1,1,6677,464,435,70,0,1,0,0,0,0,0,0,1,0,0,2,3.5,10,0,10,0,0,0,1,0,0,0,G,0
4407,5615.02,5615,10,100,1,143.79,79,4,4,100,1,0,0,1,0,0,1,0,1,0,0,1,3.7,7.7,7.7,0,0,0,0,0,0,1,0,G,0
3127,4911.05,4911,10,100,1,66.82,256,26,14,100,1,0,0,0,0,0,0,0,1,0,0,2,3.1,9.2,9.2,0,0,0,0,0,0,1,0,G,0
2555,4540.02,4540,10,100,1,58.8,924,127,54,110,1,0,0,0,0,0,0,0,1,0,0,2,3.5,9,9,0,0,0,0,0,0,1,0,G,0
785,1816.16,1816,7.9,79,1,158.1,190,5,5,100,1,0,0,1,0,0,1,0,1,1,0,2,3,8.3,8.3,0,0,0,0,0,0,1,0,G,0
1359,3510,3510,1.9,19,1,1.9,83,2,5,100,1,0,0,1,0,0,1,0,1,1,0,2,3,8,8,0,0,0,0,0,0,1,0,G,0
1718,4039.04,4039,10,100,1,82.423,2453,208,176,110,1,0,0,0,0,0,0,0,1,1,0,2,3.3,9.7,9.7,0,0,0.307369757,0,0,0,1,0,G,0
966,2199.06,2199,10,100,1,85.6,78,2,3,80,0,1,0,1,0,0,1,0,1,0,0,1,3.8,7.7,7.7,0,0,0,0,0,0,1,0,G,0
2677,4658.01,4658,10,100,1,19,1987,58,99,100,1,0,0,0,0,0,0,0,1,1,0,2,3.1,9.2,9.2,0,0,0.008531856,0,0,0,1,0,G,0
277,639,639,0.9,9,1,0.9,7670,40,97,80,0,1,0,1,0,0,1,0,1,0,0,2,3.5,9.4,0,9.4,0,0,0,1,0,0,0,G,0
956,2180.04,2180,10,100,1,42.3,1452,31,62,100,1,0,0,1,1,0,1,0,1,1,0,2,3.4,8.8,8.8,0,0,0.027161612,0,0,0,1,0,G,0
3684,5334.01,5334,10,100,1,378.4,72,9,6,100,1,0,0,1,1,0,1,0,1,0,0,1,3.9,6.6,6.6,0,0,0,0,0,0,1,0,G,0
2799,4736.2,4736,3.4,34,1,193.4,202,35,16,100,1,0,0,1,0,0,1,0,1,0,0,2,3.4,8.8,8.8,0,0,0,0,0,0,1,0,G,0
1064,2389,2389,1.4,12.6,1,1.4,14095,52,198,100,1,0,0,1,1,0,1,1,1,1,0,3,3.5,15.5,0,0,0,0,1,0,0,0,0,G,0
4166,5529,5529,1.6,16,1,1.6,122,12,14,100,1,0,0,1,1,0,1,0,1,0,0,2,3.5,8.9,8.9,0,0,0,0,0,0,1,0,G,0
740,1623,1623,0.9,9,1,0.9,10921,4,56,60,0,1,0,0,0,0,0,0,1,0,0,1,3.7,7.1,0,7.1,1,0,0,1,0,0,0,G,0
1808,4102,4102,0.6,6,1,0.6,6609,244,238,80,0,1,0,0,0,1,1,0,1,0,0,2,3.7,9.3,0,9.3,0,0,0,1,0,0,0,G,0
1002,2213,2213,0.3,3,1,1.3,1970,109,19,80,0,1,0,1,0,0,1,0,1,0,0,2,3.5,8.7,0,8.7,0,0,0,1,0,0,0,G,0
1092,2685,2685,1.1,11,1,1.1,10236,27,133,90,0,1,0,0,0,0,0,0,1,0,0,2,3.3,9.2,9.2,0,0,0,0,0,0,1,0,G,0
532,1001.2,1001,10,100,1,201.23,98,9,7,100,1,0,0,1,0,0,1,0,1,1,0,2,3.2,8.3,8.3,0,0,0,0,0,0,1,0,G,0
3276,5024.15,5024,10,100,1,282.65,634,67,37,110,1,0,0,1,1,1,1,0,1,0,0,2,3.5,8.4,8.4,0,0,6.21E-05,0,0,0,1,0,G,0
2528,4521.03,4521,1.6,16,1,21.6,1532,234,146,110,1,0,0,0,0,0,0,0,1,1,0,2,3.5,10,10,0,0,0,0,0,0,1,0,G,0
3304,5031.01,5031,10,100,1,175.15,139,14,9,100,1,0,0,1,0,0,1,0,1,0,0,2,3.1,8.6,8.6,0,1,0,0,0,0,1,0,G,0
4563,5646,5646,1.1,11,1,1.1,668,29,19,100,1,0,0,0,0,0,0,0,1,0,0,2,3.7,9.8,9.8,0,0,0,0,0,0,1,0,G,0
4238,5574.1,5574,10,100,1,146.3,161,12,12,110,1,0,0,1,0,0,1,0,1,1,0,2,3.3,8.4,8.4,0,0,0,0,0,0,1,0,G,0
2445,4454,4454,1,10,1,1,22924,997,1148,100,1,0,0,0,0,0,0,0,1,0,0,4,3.5,19.4,0,0,1,0,0,0,0,0,1,G,0
4185,5546,5546,1.2,12,1,1.2,122,12,14,100,1,0,0,1,0,0,1,1,1,1,0,2,3.3,8.6,8.6,0,0,0,0,0,0,1,0,G,0
605,1246,1246,1.5,15,1,1.5,702,11,8,100,1,0,0,0,1,0,1,0,1,0,0,2,3.5,10,10,0,0,0,0,0,0,1,0,G,0
2105,4279,4279,1.1,8.8,1,1.1,1967,276,231,80,0,1,0,0,0,0,0,1,1,0,0,2,3.4,10.1,10.1,0,1,0,0,0,0,1,0,G,0
4439,5619,5619,0.96,9.6,1,0.96,3232,19,35,60,0,1,0,1,1,0,1,1,1,0,0,4,3.5,14,0,0,1,0,0,0,1,0,0,G,0
1948,4218,4218,3.79,37.9,1,3.79,20284,34,134,80,0,1,0,0,0,0,0,0,1,0,0,2,3.4,9.9,9.9,0,1,0,0,0,0,1,0,G,0
2737,4708.01,4708,10,100,1,34.948,3841,175,242,100,1,0,0,1,0,0,1,0,1,1,0,2,3.3,9.6,9.6,0,0,0.063863093,0,0,0,1,0,G,0
1472,3644,3644,1,10,1,1,1971,11,28,80,0,1,0,1,0,0,1,0,0,1,0,2,3.2,9.9,0,9.9,0,0,0,1,0,0,0,G,0
1407,3542.16,3542,10,100,1,246.7,47,9,3,100,1,0,0,1,0,0,1,0,1,0,0,1,4.5,6.7,6.7,0,0,0,0,0,0,1,0,G,0
1449,3550.05,3550,10,100,1,112.27,32,3,2,100,1,0,0,1,0,0,1,0,1,0,0,2,3.2,8.3,8.3,0,0,0,0,0,0,1,0,G,0
3794,5353.04,5353,10,100,1,79.7,37,2,4,100,1,0,0,1,0,0,1,0,1,0,0,1,3.6,6.9,6.9,0,0,0,0,0,0,1,0,G,0
